date,open,high,low,close,adj_close,volume
2023-10-02,167.33697558667504,169.28110200710424,167.38912168817149,168.08060313744912,168.08060313744912,1029103
2023-10-03,169.80925852445253,170.10323193366435,167.44092429523488,168.74238445788257,168.74238445788257,4399187
2023-10-04,169.71901209629777,171.10777412093717,168.9693527689136,170.18077842190527,170.18077842190527,2430440
2023-10-05,170.99850318429915,170.49235446354945,168.3936737179383,169.54587139172855,169.54587139172855,4794793
2023-10-06,169.38509089233847,170.24529249279698,167.56278476006813,169.2560957233408,169.2560957233408,1524110
2023-10-07,166.936450018926,169.22270150187524,167.4578504964709,167.8186968889212,167.8186968889212,3163351
2023-10-08,166.97060476592554,167.75845756972257,165.95862723542734,166.7421707994158,166.7421707994158,3349453
2023-10-09,162.8522917507123,167.4597117772503,164.13402541476583,165.47162873319053,165.47162873319053,1899159
2023-10-10,166.18582338146865,167.12156773339578,164.4970229360611,166.34302177510816,166.34302177510816,4724337
2023-10-11,165.03502129850517,168.28199367497345,166.2437252067315,166.76247835595416,166.76247835595416,3316267
2023-10-12,167.57831542134545,166.26994867949418,165.44563325277312,166.16920862027825,166.16920862027825,2839080
2023-10-13,166.0179067991516,165.3896040391744,163.5312620160639,164.86523853622865,164.86523853622865,3932756
2023-10-14,165.04470914650148,166.75026366862375,162.9577233040583,164.78259935365608,164.78259935365608,2004514
2023-10-15,167.44444611645588,168.16163939603072,165.94602280534903,166.72142694395689,166.72142694395689,4144893
2023-10-16,169.90105408995475,168.9640461102028,166.85215981897795,168.34788505545305,168.34788505545305,4940056
2023-10-17,170.20783618613262,171.4686546892221,168.95574627672462,169.89029534653466,169.89029534653466,2025596
2023-10-18,172.76527367362456,172.47764701867743,170.77170563294933,171.98808748213605,171.98808748213605,4123130
2023-10-19,173.02635071431018,173.4712439374829,171.04287837052462,171.97990115141766,171.97990115141766,3271787
2023-10-20,174.32866562134598,173.65823239862044,171.80092813484407,173.38061459747962,173.38061459747962,1054399
2023-10-21,172.69726299839485,173.38197606684494,171.92886558132687,172.1218733053515,172.1218733053515,4253578
2023-10-22,172.01408081957987,172.8927967426075,171.21889700707285,171.873464687351,171.873464687351,2540177
2023-10-23,174.13118031755593,174.18713898489725,171.57569587864035,172.40836677330822,172.40836677330822,3124395
2023-10-24,175.21318635965375,175.1257904631404,172.048285755155,173.69185214624943,173.69185214624943,2281233
2023-10-25,174.97107854031148,176.98488396704494,175.37000385132555,176.33688878745056,176.33688878745056,1789585
2023-10-26,175.12860276610974,175.4804564244669,174.03095354350702,175.1179949619616,175.1179949619616,4990783
2023-10-27,173.9933972961517,175.85113089730075,174.27524858689037,174.59995111475604,174.59995111475604,3478085
